dEven,nonmissing_source_rows,minimum,maximum,canonical_value,relative_spread,inconsistent_across_raw_files,market_index_field
2016-06-08,348,13795.4,13795.4,13795.4,0.0,False,xNivInuClMresIbs
2016-06-08,348,13795.4,13795.4,13795.4,0.0,False,xNivInuPbMresIbs
2016-06-08,348,13869.6,13869.6,13869.6,0.0,False,xNivInuPhMresIbs
2016-06-11,368,13638.4,13638.4,13638.4,0.0,False,xNivInuClMresIbs
2016-06-11,368,13638.4,13638.4,13638.4,0.0,False,xNivInuPbMresIbs
2016-06-11,368,13816.6,13816.6,13816.6,0.0,False,xNivInuPhMresIbs
2016-06-12,367,13550.4,13550.4,13550.4,0.0,False,xNivInuClMresIbs
2016-06-12,367,13550.4,13550.4,13550.4,0.0,False,xNivInuPbMresIbs
2016-06-12,367,13632.3,13632.3,13632.3,0.0,False,xNivInuPhMresIbs
2016-06-13,363,13576.9,13576.9,13576.9,0.0,False,xNivInuClMresIbs
2016-06-13,363,13559.6,13559.6,13559.6,0.0,False,xNivInuPbMresIbs
2016-06-13,363,13613.5,13613.5,13613.5,0.0,False,xNivInuPhMresIbs
2016-06-14,379,13468.7,13468.7,13468.7,0.0,False,xNivInuClMresIbs
2016-06-14,379,13468.6,13468.6,13468.6,0.0,False,xNivInuPbMresIbs
2016-06-14,379,13593.9,13593.9,13593.9,0.0,False,xNivInuPhMresIbs
2016-06-15,359,13502.1,13502.1,13502.1,0.0,False,xNivInuClMresIbs
2016-06-15,359,13466.7,13466.7,13466.7,0.0,False,xNivInuPbMresIbs
2016-06-15,359,13502.2,13502.2,13502.2,0.0,False,xNivInuPhMresIbs
2016-06-18,362,13504.6,13504.6,13504.6,0.0,False,xNivInuClMresIbs
2016-06-18,362,13504.5,13504.5,13504.5,0.0,False,xNivInuPbMresIbs
2016-06-18,362,13540.9,13540.9,13540.9,0.0,False,xNivInuPhMresIbs
2016-06-19,362,13413.5,13413.5,13413.5,0.0,False,xNivInuClMresIbs
2016-06-19,362,13413.5,13413.5,13413.5,0.0,False,xNivInuPbMresIbs
2016-06-19,362,13519.9,13519.9,13519.9,0.0,False,xNivInuPhMresIbs
2016-06-20,365,13354.9,13354.9,13354.9,0.0,False,xNivInuClMresIbs
2016-06-20,365,13354.8,13354.8,13354.8,0.0,False,xNivInuPbMresIbs
2016-06-20,365,13415.4,13415.4,13415.4,0.0,False,xNivInuPhMresIbs
2016-06-21,359,13400.8,13400.8,13400.8,0.0,False,xNivInuClMresIbs
2016-06-21,359,13356.4,13356.4,13356.4,0.0,False,xNivInuPbMresIbs
2016-06-21,359,13400.8,13400.8,13400.8,0.0,False,xNivInuPhMresIbs
2016-06-22,374,13599.6,13599.6,13599.6,0.0,False,xNivInuClMresIbs
2016-06-22,374,13423.5,13423.5,13423.5,0.0,False,xNivInuPbMresIbs
2016-06-22,374,13599.6,13599.6,13599.6,0.0,False,xNivInuPhMresIbs
2016-06-25,362,13588.5,13588.5,13588.5,0.0,False,xNivInuClMresIbs
2016-06-25,362,13588.4,13588.4,13588.4,0.0,False,xNivInuPbMresIbs
2016-06-25,362,13633.1,13633.1,13633.1,0.0,False,xNivInuPhMresIbs
2016-06-26,361,13635.4,13635.4,13635.4,0.0,False,xNivInuClMresIbs
2016-06-26,361,13583.7,13583.7,13583.7,0.0,False,xNivInuPbMresIbs
2016-06-26,361,13635.4,13635.4,13635.4,0.0,False,xNivInuPhMresIbs
2016-06-28,367,13774.7,13774.7,13774.7,0.0,False,xNivInuClMresIbs
2016-06-28,367,13687.1,13687.1,13687.1,0.0,False,xNivInuPbMresIbs
2016-06-28,367,13782.0,13782.0,13782.0,0.0,False,xNivInuPhMresIbs
2016-06-29,369,13743.3,13743.3,13743.3,0.0,False,xNivInuClMresIbs
2016-06-29,369,13743.3,13743.3,13743.3,0.0,False,xNivInuPbMresIbs
2016-06-29,369,13805.0,13805.0,13805.0,0.0,False,xNivInuPhMresIbs
2016-07-02,375,13743.4,13743.4,13743.4,0.0,False,xNivInuClMresIbs
2016-07-02,375,13743.4,13743.4,13743.4,0.0,False,xNivInuPbMresIbs
2016-07-02,375,13768.5,13768.5,13768.5,0.0,False,xNivInuPhMresIbs
2016-07-03,370,13756.6,13756.6,13756.6,0.0,False,xNivInuClMresIbs
2016-07-03,370,13756.6,13756.6,13756.6,0.0,False,xNivInuPbMresIbs
2016-07-03,370,13779.8,13779.8,13779.8,0.0,False,xNivInuPhMresIbs
2016-07-04,368,13714.7,13714.7,13714.7,0.0,False,xNivInuClMresIbs
2016-07-04,368,13714.7,13714.7,13714.7,0.0,False,xNivInuPbMresIbs
2016-07-04,368,13764.1,13764.1,13764.1,0.0,False,xNivInuPhMresIbs
2016-07-05,367,13736.2,13736.2,13736.2,0.0,False,xNivInuClMresIbs
2016-07-05,367,13720.8,13720.8,13720.8,0.0,False,xNivInuPbMresIbs
2016-07-05,367,13745.3,13745.3,13745.3,0.0,False,xNivInuPhMresIbs
2016-07-09,360,13711.2,13711.2,13711.2,0.0,False,xNivInuClMresIbs
2016-07-09,360,13711.2,13711.2,13711.2,0.0,False,xNivInuPbMresIbs
2016-07-09,360,13750.2,13750.2,13750.2,0.0,False,xNivInuPhMresIbs
2016-07-10,360,13683.6,13683.6,13683.6,0.0,False,xNivInuClMresIbs
2016-07-10,360,13683.6,13683.6,13683.6,0.0,False,xNivInuPbMresIbs
2016-07-10,360,13729.6,13729.6,13729.6,0.0,False,xNivInuPhMresIbs
2016-07-11,358,13684.2,13684.2,13684.2,0.0,False,xNivInuClMresIbs
2016-07-11,358,13682.7,13682.7,13682.7,0.0,False,xNivInuPbMresIbs
2016-07-11,358,13708.3,13708.3,13708.3,0.0,False,xNivInuPhMresIbs
2016-07-12,347,13625.1,13625.1,13625.1,0.0,False,xNivInuClMresIbs
2016-07-12,347,13625.1,13625.1,13625.1,0.0,False,xNivInuPbMresIbs
2016-07-12,347,13708.1,13708.1,13708.1,0.0,False,xNivInuPhMresIbs
2016-07-13,326,13642.4,13642.4,13642.4,0.0,False,xNivInuClMresIbs
2016-07-13,326,13632.6,13632.6,13632.6,0.0,False,xNivInuPbMresIbs
2016-07-13,326,13645.8,13645.8,13645.8,0.0,False,xNivInuPhMresIbs
2016-07-16,310,13658.7,13658.7,13658.7,0.0,False,xNivInuClMresIbs
2016-07-16,310,13658.7,13658.7,13658.7,0.0,False,xNivInuPbMresIbs
2016-07-16,310,13682.5,13682.5,13682.5,0.0,False,xNivInuPhMresIbs
2016-07-17,326,13689.8,13689.8,13689.8,0.0,False,xNivInuClMresIbs
2016-07-17,326,13673.9,13673.9,13673.9,0.0,False,xNivInuPbMresIbs
2016-07-17,326,13708.5,13708.5,13708.5,0.0,False,xNivInuPhMresIbs
2016-07-18,322,13685.1,13685.1,13685.1,0.0,False,xNivInuClMresIbs
2016-07-18,322,13680.4,13680.4,13680.4,0.0,False,xNivInuPbMresIbs
2016-07-18,322,13703.3,13703.3,13703.3,0.0,False,xNivInuPhMresIbs
2016-07-19,302,13752.0,13752.0,13752.0,0.0,False,xNivInuClMresIbs
2016-07-19,302,13700.0,13700.0,13700.0,0.0,False,xNivInuPbMresIbs
2016-07-19,302,13752.0,13752.0,13752.0,0.0,False,xNivInuPhMresIbs
2016-07-20,281,13831.8,13831.8,13831.8,0.0,False,xNivInuClMresIbs
2016-07-20,281,13763.7,13763.7,13763.7,0.0,False,xNivInuPbMresIbs
2016-07-20,281,13831.8,13831.8,13831.8,0.0,False,xNivInuPhMresIbs
2016-07-23,276,13900.8,13900.8,13900.8,0.0,False,xNivInuClMresIbs
2016-07-23,276,13857.2,13857.2,13857.2,0.0,False,xNivInuPbMresIbs
2016-07-23,276,13901.0,13901.0,13901.0,0.0,False,xNivInuPhMresIbs
2016-07-24,296,13934.1,13934.1,13934.1,0.0,False,xNivInuClMresIbs
2016-07-24,296,13919.1,13919.1,13919.1,0.0,False,xNivInuPbMresIbs
2016-07-24,296,13938.4,13938.4,13938.4,0.0,False,xNivInuPhMresIbs
2016-07-25,316,13945.4,13945.4,13945.4,0.0,False,xNivInuClMresIbs
2016-07-25,316,13942.8,13942.8,13942.8,0.0,False,xNivInuPbMresIbs
2016-07-25,316,13959.0,13959.0,13959.0,0.0,False,xNivInuPhMresIbs
2016-07-26,323,13973.6,13973.6,13973.6,0.0,False,xNivInuClMresIbs
2016-07-26,323,13952.8,13952.8,13952.8,0.0,False,xNivInuPbMresIbs
2016-07-26,323,13973.7,13973.7,13973.7,0.0,False,xNivInuPhMresIbs
2016-07-27,342,14058.9,14058.9,14058.9,0.0,False,xNivInuClMresIbs
2016-07-27,342,13988.6,13988.6,13988.6,0.0,False,xNivInuPbMresIbs
2016-07-27,342,14061.8,14061.8,14061.8,0.0,False,xNivInuPhMresIbs
2016-07-31,358,14083.0,14083.0,14083.0,0.0,False,xNivInuClMresIbs
2016-07-31,358,14071.4,14071.4,14071.4,0.0,False,xNivInuPbMresIbs
2016-07-31,358,14102.2,14102.2,14102.2,0.0,False,xNivInuPhMresIbs
2016-08-01,352,14082.5,14082.5,14082.5,0.0,False,xNivInuClMresIbs
2016-08-01,352,14075.5,14075.5,14075.5,0.0,False,xNivInuPbMresIbs
2016-08-01,352,14094.7,14094.7,14094.7,0.0,False,xNivInuPhMresIbs
2016-08-02,366,14145.4,14145.4,14145.4,0.0,False,xNivInuClMresIbs
2016-08-02,366,14098.4,14098.4,14098.4,0.0,False,xNivInuPbMresIbs
2016-08-02,366,14151.0,14151.0,14151.0,0.0,False,xNivInuPhMresIbs
2016-08-03,341,14255.5,14255.5,14255.5,0.0,False,xNivInuClMresIbs
2016-08-03,341,14193.9,14193.9,14193.9,0.0,False,xNivInuPbMresIbs
2016-08-03,341,14277.7,14277.7,14277.7,0.0,False,xNivInuPhMresIbs
2016-08-06,372,14325.8,14325.8,14325.8,0.0,False,xNivInuClMresIbs
2016-08-06,372,14308.0,14308.0,14308.0,0.0,False,xNivInuPbMresIbs
2016-08-06,372,14379.6,14379.6,14379.6,0.0,False,xNivInuPhMresIbs
2016-08-07,385,14387.3,14387.3,14387.3,0.0,False,xNivInuClMresIbs
2016-08-07,385,14347.2,14347.2,14347.2,0.0,False,xNivInuPbMresIbs
2016-08-07,385,14396.6,14396.6,14396.6,0.0,False,xNivInuPhMresIbs
2016-08-08,377,14378.5,14378.5,14378.5,0.0,False,xNivInuClMresIbs
2016-08-08,377,14378.5,14378.5,14378.5,0.0,False,xNivInuPbMresIbs
2016-08-08,377,14416.5,14416.5,14416.5,0.0,False,xNivInuPhMresIbs
2016-08-09,370,14385.7,14385.7,14385.7,0.0,False,xNivInuClMresIbs
2016-08-09,370,14385.7,14385.7,14385.7,0.0,False,xNivInuPbMresIbs
2016-08-09,370,14412.3,14412.3,14412.3,0.0,False,xNivInuPhMresIbs
2016-08-10,368,14420.5,14420.5,14420.5,0.0,False,xNivInuClMresIbs
2016-08-10,368,14403.7,14403.7,14403.7,0.0,False,xNivInuPbMresIbs
2016-08-10,368,14430.1,14430.1,14430.1,0.0,False,xNivInuPhMresIbs
2016-08-13,370,14446.1,14446.1,14446.1,0.0,False,xNivInuClMresIbs
2016-08-13,370,14429.1,14429.1,14429.1,0.0,False,xNivInuPbMresIbs
2016-08-13,370,14453.1,14453.1,14453.1,0.0,False,xNivInuPhMresIbs
2016-08-14,374,14461.4,14461.4,14461.4,0.0,False,xNivInuClMresIbs
2016-08-14,374,14461.3,14461.3,14461.3,0.0,False,xNivInuPbMresIbs
2016-08-14,374,14496.4,14496.4,14496.4,0.0,False,xNivInuPhMresIbs
2016-08-15,372,14447.2,14447.2,14447.2,0.0,False,xNivInuClMresIbs
2016-08-15,372,14447.2,14447.2,14447.2,0.0,False,xNivInuPbMresIbs
2016-08-15,372,14485.2,14485.2,14485.2,0.0,False,xNivInuPhMresIbs
2016-08-16,373,14430.1,14430.1,14430.1,0.0,False,xNivInuClMresIbs
2016-08-16,373,14430.1,14430.1,14430.1,0.0,False,xNivInuPbMresIbs
2016-08-16,373,14461.9,14461.9,14461.9,0.0,False,xNivInuPhMresIbs
2016-08-17,368,14458.8,14458.8,14458.8,0.0,False,xNivInuClMresIbs
2016-08-17,368,14454.1,14454.1,14454.1,0.0,False,xNivInuPbMresIbs
2016-08-17,368,14469.9,14469.9,14469.9,0.0,False,xNivInuPhMresIbs
2016-08-20,365,14525.1,14525.1,14525.1,0.0,False,xNivInuClMresIbs
2016-08-20,365,14495.1,14495.1,14495.1,0.0,False,xNivInuPbMresIbs
2016-08-20,365,14529.6,14529.6,14529.6,0.0,False,xNivInuPhMresIbs
2016-08-21,361,14524.1,14524.1,14524.1,0.0,False,xNivInuClMresIbs
2016-08-21,361,14523.4,14523.4,14523.4,0.0,False,xNivInuPbMresIbs
2016-08-21,361,14560.1,14560.1,14560.1,0.0,False,xNivInuPhMresIbs
2016-08-22,362,14537.6,14537.6,14537.6,0.0,False,xNivInuClMresIbs
2016-08-22,362,14537.6,14537.6,14537.6,0.0,False,xNivInuPbMresIbs
2016-08-22,362,14573.1,14573.1,14573.1,0.0,False,xNivInuPhMresIbs
2016-08-23,367,14494.0,14494.0,14494.0,0.0,False,xNivInuClMresIbs
2016-08-23,367,14494.0,14494.0,14494.0,0.0,False,xNivInuPbMresIbs
2016-08-23,367,14547.4,14547.4,14547.4,0.0,False,xNivInuPhMresIbs
2016-08-24,357,14474.7,14474.7,14474.7,0.0,False,xNivInuClMresIbs
2016-08-24,357,14474.7,14474.7,14474.7,0.0,False,xNivInuPbMresIbs
2016-08-24,357,14497.4,14497.4,14497.4,0.0,False,xNivInuPhMresIbs
2016-08-27,355,14464.5,14464.5,14464.5,0.0,False,xNivInuClMresIbs
2016-08-27,355,14464.0,14464.0,14464.0,0.0,False,xNivInuPbMresIbs
2016-08-27,355,14500.0,14500.0,14500.0,0.0,False,xNivInuPhMresIbs
2016-08-28,368,14394.4,14394.4,14394.4,0.0,False,xNivInuClMresIbs
2016-08-28,368,14394.4,14394.4,14394.4,0.0,False,xNivInuPbMresIbs
2016-08-28,368,14488.0,14488.0,14488.0,0.0,False,xNivInuPhMresIbs
2016-08-29,363,14375.3,14375.3,14375.3,0.0,False,xNivInuClMresIbs
2016-08-29,363,14375.3,14375.3,14375.3,0.0,False,xNivInuPbMresIbs
2016-08-29,363,14410.0,14410.0,14410.0,0.0,False,xNivInuPhMresIbs
2016-08-30,345,14396.9,14396.9,14396.9,0.0,False,xNivInuClMresIbs
2016-08-30,345,14386.2,14386.2,14386.2,0.0,False,xNivInuPbMresIbs
2016-08-30,345,14406.9,14406.9,14406.9,0.0,False,xNivInuPhMresIbs
2016-08-31,361,14370.4,14370.4,14370.4,0.0,False,xNivInuClMresIbs
2016-08-31,361,14370.4,14370.4,14370.4,0.0,False,xNivInuPbMresIbs
2016-08-31,361,14416.7,14416.7,14416.7,0.0,False,xNivInuPhMresIbs
2016-09-03,359,14306.7,14306.7,14306.7,0.0,False,xNivInuClMresIbs
2016-09-03,359,14306.7,14306.7,14306.7,0.0,False,xNivInuPbMresIbs
2016-09-03,359,14389.9,14389.9,14389.9,0.0,False,xNivInuPhMresIbs
2016-09-04,354,14249.4,14249.4,14249.4,0.0,False,xNivInuClMresIbs
2016-09-04,354,14249.3,14249.3,14249.3,0.0,False,xNivInuPbMresIbs
2016-09-04,354,14328.5,14328.5,14328.5,0.0,False,xNivInuPhMresIbs
2016-09-05,346,14249.3,14249.3,14249.3,0.0,False,xNivInuClMresIbs
2016-09-05,346,14249.3,14249.3,14249.3,0.0,False,xNivInuPbMresIbs
2016-09-05,346,14264.9,14264.9,14264.9,0.0,False,xNivInuPhMresIbs
2016-09-06,362,14313.5,14313.5,14313.5,0.0,False,xNivInuClMresIbs
2016-09-06,362,14265.7,14265.7,14265.7,0.0,False,xNivInuPbMresIbs
2016-09-06,362,14313.8,14313.8,14313.8,0.0,False,xNivInuPhMresIbs
2016-09-07,356,14384.7,14384.7,14384.7,0.0,False,xNivInuClMresIbs
2016-09-07,356,14332.4,14332.4,14332.4,0.0,False,xNivInuPbMresIbs
2016-09-07,356,14397.8,14397.8,14397.8,0.0,False,xNivInuPhMresIbs
2016-09-10,379,14351.3,14351.3,14351.3,0.0,False,xNivInuClMresIbs
2016-09-10,379,14351.3,14351.3,14351.3,0.0,False,xNivInuPbMresIbs
2016-09-10,379,14403.2,14403.2,14403.2,0.0,False,xNivInuPhMresIbs
2016-09-11,359,14368.4,14368.4,14368.4,0.0,False,xNivInuClMresIbs
2016-09-11,359,14364.8,14364.8,14364.8,0.0,False,xNivInuPbMresIbs
2016-09-11,359,14376.6,14376.6,14376.6,0.0,False,xNivInuPhMresIbs
2016-09-13,352,14431.4,14431.4,14431.4,0.0,False,xNivInuClMresIbs
2016-09-13,352,14400.8,14400.8,14400.8,0.0,False,xNivInuPbMresIbs
2016-09-13,352,14435.4,14435.4,14435.4,0.0,False,xNivInuPhMresIbs
2016-09-14,351,14451.6,14451.6,14451.6,0.0,False,xNivInuClMresIbs
2016-09-14,351,14449.8,14449.8,14449.8,0.0,False,xNivInuPbMresIbs
2016-09-14,351,14489.0,14489.0,14489.0,0.0,False,xNivInuPhMresIbs
2016-09-17,334,14455.6,14455.6,14455.6,0.0,False,xNivInuClMresIbs
2016-09-17,334,14455.6,14455.6,14455.6,0.0,False,xNivInuPbMresIbs
2016-09-17,334,14476.3,14476.3,14476.3,0.0,False,xNivInuPhMresIbs
2016-09-18,340,14533.3,14533.3,14533.3,0.0,False,xNivInuClMresIbs
2016-09-18,340,14481.4,14481.4,14481.4,0.0,False,xNivInuPbMresIbs
2016-09-18,340,14539.0,14539.0,14539.0,0.0,False,xNivInuPhMresIbs
2016-09-19,349,14562.4,14562.4,14562.4,0.0,False,xNivInuClMresIbs
2016-09-19,349,14543.4,14543.4,14543.4,0.0,False,xNivInuPbMresIbs
2016-09-19,349,14573.4,14573.4,14573.4,0.0,False,xNivInuPhMresIbs
2016-09-21,347,14625.0,14625.0,14625.0,0.0,False,xNivInuClMresIbs
2016-09-21,347,14590.7,14590.7,14590.7,0.0,False,xNivInuPbMresIbs
2016-09-21,347,14629.8,14629.8,14629.8,0.0,False,xNivInuPhMresIbs
2016-09-24,374,14774.1,14774.1,14774.1,0.0,False,xNivInuClMresIbs
2016-09-24,374,14662.9,14662.9,14662.9,0.0,False,xNivInuPbMresIbs
2016-09-24,374,14774.3,14774.3,14774.3,0.0,False,xNivInuPhMresIbs
2016-09-25,366,14796.7,14796.7,14796.7,0.0,False,xNivInuClMresIbs
2016-09-25,366,14796.7,14796.7,14796.7,0.0,False,xNivInuPbMresIbs
2016-09-25,366,14838.4,14838.4,14838.4,0.0,False,xNivInuPhMresIbs
2016-09-26,378,14883.2,14883.2,14883.2,0.0,False,xNivInuClMresIbs
2016-09-26,378,14816.1,14816.1,14816.1,0.0,False,xNivInuPbMresIbs
2016-09-26,378,14884.8,14884.8,14884.8,0.0,False,xNivInuPhMresIbs
2016-09-27,374,14990.4,14990.4,14990.4,0.0,False,xNivInuClMresIbs
2016-09-27,374,14927.3,14927.3,14927.3,0.0,False,xNivInuPbMresIbs
2016-09-27,374,14992.6,14992.6,14992.6,0.0,False,xNivInuPhMresIbs
2016-09-28,371,15060.0,15060.0,15060.0,0.0,False,xNivInuClMresIbs
2016-09-28,371,15054.8,15054.8,15054.8,0.0,False,xNivInuPbMresIbs
2016-09-28,371,15091.9,15091.9,15091.9,0.0,False,xNivInuPhMresIbs
2016-10-01,373,15055.6,15055.6,15055.6,0.0,False,xNivInuClMresIbs
2016-10-01,373,15055.6,15055.6,15055.6,0.0,False,xNivInuPbMresIbs
2016-10-01,373,15093.4,15093.4,15093.4,0.0,False,xNivInuPhMresIbs
2016-10-02,377,15050.2,15050.2,15050.2,0.0,False,xNivInuClMresIbs
2016-10-02,377,15049.5,15049.5,15049.5,0.0,False,xNivInuPbMresIbs
2016-10-02,377,15081.1,15081.1,15081.1,0.0,False,xNivInuPhMresIbs
2016-10-03,375,15046.8,15046.8,15046.8,0.0,False,xNivInuClMresIbs
2016-10-03,375,15046.8,15046.8,15046.8,0.0,False,xNivInuPbMresIbs
2016-10-03,375,15068.6,15068.6,15068.6,0.0,False,xNivInuPhMresIbs
2016-10-04,366,15066.2,15066.2,15066.2,0.0,False,xNivInuClMresIbs
2016-10-04,366,15066.2,15066.2,15066.2,0.0,False,xNivInuPbMresIbs
2016-10-04,366,15096.9,15096.9,15096.9,0.0,False,xNivInuPhMresIbs
2016-10-05,365,15031.1,15031.1,15031.1,0.0,False,xNivInuClMresIbs
2016-10-05,365,15031.1,15031.1,15031.1,0.0,False,xNivInuPbMresIbs
2016-10-05,365,15087.4,15087.4,15087.4,0.0,False,xNivInuPhMresIbs
2016-10-08,355,15008.5,15008.5,15008.5,0.0,False,xNivInuClMresIbs
2016-10-08,355,15008.0,15008.0,15008.0,0.0,False,xNivInuPbMresIbs
2016-10-08,355,15043.7,15043.7,15043.7,0.0,False,xNivInuPhMresIbs
2016-10-09,367,15063.2,15063.2,15063.2,0.0,False,xNivInuClMresIbs
2016-10-09,367,15016.9,15016.9,15016.9,0.0,False,xNivInuPbMresIbs
2016-10-09,367,15069.3,15069.3,15069.3,0.0,False,xNivInuPhMresIbs
2016-10-10,357,15135.1,15135.1,15135.1,0.0,False,xNivInuClMresIbs
2016-10-10,357,15090.8,15090.8,15090.8,0.0,False,xNivInuPbMresIbs
2016-10-10,357,15146.1,15146.1,15146.1,0.0,False,xNivInuPhMresIbs
2016-10-15,364,15126.7,15126.7,15126.7,0.0,False,xNivInuClMresIbs
2016-10-15,364,15126.7,15126.7,15126.7,0.0,False,xNivInuPbMresIbs
2016-10-15,364,15163.0,15163.0,15163.0,0.0,False,xNivInuPhMresIbs
2016-10-16,367,15087.4,15087.4,15087.4,0.0,False,xNivInuClMresIbs
2016-10-16,367,15087.4,15087.4,15087.4,0.0,False,xNivInuPbMresIbs
2016-10-16,367,15129.9,15129.9,15129.9,0.0,False,xNivInuPhMresIbs
2016-10-17,374,15151.0,15151.0,15151.0,0.0,False,xNivInuClMresIbs
2016-10-17,374,15100.8,15100.8,15100.8,0.0,False,xNivInuPbMresIbs
2016-10-17,374,15151.6,15151.6,15151.6,0.0,False,xNivInuPhMresIbs
2016-10-18,369,15225.6,15225.6,15225.6,0.0,False,xNivInuClMresIbs
2016-10-18,369,15182.1,15182.1,15182.1,0.0,False,xNivInuPbMresIbs
2016-10-18,369,15235.5,15235.5,15235.5,0.0,False,xNivInuPhMresIbs
2016-10-19,357,15290.8,15290.8,15290.8,0.0,False,xNivInuClMresIbs
2016-10-19,357,15261.9,15261.9,15261.9,0.0,False,xNivInuPbMresIbs
2016-10-19,357,15292.5,15292.5,15292.5,0.0,False,xNivInuPhMresIbs
2016-10-22,336,15371.2,15371.2,15371.2,0.0,False,xNivInuClMresIbs
2016-10-22,336,15318.6,15318.6,15318.6,0.0,False,xNivInuPbMresIbs
2016-10-22,336,15378.3,15378.3,15378.3,0.0,False,xNivInuPhMresIbs
2016-10-23,331,15412.6,15412.6,15412.6,0.0,False,xNivInuClMresIbs
2016-10-23,331,15400.6,15400.6,15400.6,0.0,False,xNivInuPbMresIbs
2016-10-23,331,15433.8,15433.8,15433.8,0.0,False,xNivInuPhMresIbs
2016-10-24,332,15486.5,15486.5,15486.5,0.0,False,xNivInuClMresIbs
2016-10-24,332,15429.6,15429.6,15429.6,0.0,False,xNivInuPbMresIbs
2016-10-24,332,15496.4,15496.4,15496.4,0.0,False,xNivInuPhMresIbs
2016-10-25,319,15598.5,15598.5,15598.5,0.0,False,xNivInuClMresIbs
2016-10-25,319,15531.5,15531.5,15531.5,0.0,False,xNivInuPbMresIbs
2016-10-25,319,15638.6,15638.6,15638.6,0.0,False,xNivInuPhMresIbs
2016-10-26,327,15715.0,15715.0,15715.0,0.0,False,xNivInuClMresIbs
2016-10-26,327,15648.3,15648.3,15648.3,0.0,False,xNivInuPbMresIbs
2016-10-26,327,15716.0,15716.0,15716.0,0.0,False,xNivInuPhMresIbs
2016-10-29,331,15848.5,15848.5,15848.5,0.0,False,xNivInuClMresIbs
2016-10-29,331,15726.4,15726.4,15726.4,0.0,False,xNivInuPbMresIbs
2016-10-29,331,15859.2,15859.2,15859.2,0.0,False,xNivInuPhMresIbs
2016-10-30,333,15804.7,15804.7,15804.7,0.0,False,xNivInuClMresIbs
2016-10-30,333,15804.7,15804.7,15804.7,0.0,False,xNivInuPbMresIbs
2016-10-30,333,15870.7,15870.7,15870.7,0.0,False,xNivInuPhMresIbs
2016-10-31,337,15819.5,15819.5,15819.5,0.0,False,xNivInuClMresIbs
2016-10-31,337,15819.5,15819.5,15819.5,0.0,False,xNivInuPbMresIbs
2016-10-31,337,15871.0,15871.0,15871.0,0.0,False,xNivInuPhMresIbs
2016-11-01,344,15727.2,15727.2,15727.2,0.0,False,xNivInuClMresIbs
2016-11-01,344,15727.2,15727.2,15727.2,0.0,False,xNivInuPbMresIbs
2016-11-01,344,15836.9,15836.9,15836.9,0.0,False,xNivInuPhMresIbs
2016-11-02,343,15743.0,15743.0,15743.0,0.0,False,xNivInuClMresIbs
2016-11-02,343,15708.4,15708.4,15708.4,0.0,False,xNivInuPbMresIbs
2016-11-02,343,15743.0,15743.0,15743.0,0.0,False,xNivInuPhMresIbs
2016-11-05,335,15765.5,15765.5,15765.5,0.0,False,xNivInuClMresIbs
2016-11-05,335,15765.5,15765.5,15765.5,0.0,False,xNivInuPbMresIbs
2016-11-05,335,15820.1,15820.1,15820.1,0.0,False,xNivInuPhMresIbs
2016-11-06,344,15729.4,15729.4,15729.4,0.0,False,xNivInuClMresIbs
2016-11-06,344,15729.4,15729.4,15729.4,0.0,False,xNivInuPbMresIbs
2016-11-06,344,15782.2,15782.2,15782.2,0.0,False,xNivInuPhMresIbs
2016-11-07,353,15851.2,15851.2,15851.2,0.0,False,xNivInuClMresIbs
2016-11-07,353,15753.7,15753.7,15753.7,0.0,False,xNivInuPbMresIbs
2016-11-07,353,15853.6,15853.6,15853.6,0.0,False,xNivInuPhMresIbs
2016-11-08,341,15924.2,15924.2,15924.2,0.0,False,xNivInuClMresIbs
2016-11-08,341,15886.5,15886.5,15886.5,0.0,False,xNivInuPbMresIbs
2016-11-08,341,15934.2,15934.2,15934.2,0.0,False,xNivInuPhMresIbs
2016-11-09,354,15585.9,15585.9,15585.9,0.0,False,xNivInuClMresIbs
2016-11-09,354,15579.9,15579.9,15579.9,0.0,False,xNivInuPbMresIbs
2016-11-09,354,15774.2,15774.2,15774.2,0.0,False,xNivInuPhMresIbs
2016-11-12,350,15701.1,15701.1,15701.1,0.0,False,xNivInuClMresIbs
2016-11-12,350,15633.7,15633.7,15633.7,0.0,False,xNivInuPbMresIbs
2016-11-12,350,15704.4,15704.4,15704.4,0.0,False,xNivInuPhMresIbs
2016-11-13,353,15789.7,15789.7,15789.7,0.0,False,xNivInuClMresIbs
2016-11-13,353,15758.5,15758.5,15758.5,0.0,False,xNivInuPbMresIbs
2016-11-13,353,15796.8,15796.8,15796.8,0.0,False,xNivInuPhMresIbs
2016-11-14,363,15903.2,15903.2,15903.2,0.0,False,xNivInuClMresIbs
2016-11-14,363,15827.2,15827.2,15827.2,0.0,False,xNivInuPbMresIbs
2016-11-14,363,15914.4,15914.4,15914.4,0.0,False,xNivInuPhMresIbs
2016-11-15,353,15906.0,15906.0,15906.0,0.0,False,xNivInuClMresIbs
2016-11-15,353,15904.2,15904.2,15904.2,0.0,False,xNivInuPbMresIbs
2016-11-15,353,15950.6,15950.6,15950.6,0.0,False,xNivInuPhMresIbs
2016-11-16,344,15919.8,15919.8,15919.8,0.0,False,xNivInuClMresIbs
2016-11-16,344,15919.8,15919.8,15919.8,0.0,False,xNivInuPbMresIbs
